id,event_id,package_id,service_id,vibe,venue,guests,provider_id,customer_id,status,request_date,location,start_time,end_time,duration,budget,special_instructions,cancel_reasons,created_at,updated_at,rating,reviews
8189,birthday,no,"service10050,service10122,service10066,service10087,service10109,service10152,service10111,service10194",youthful,indoor,380,10133,10007,pending,2024-07-23t00:12:25.771042,mumbai,2025-03-29t12:46:25.771042,2025-05-20t20:35:25.771042,10,23201,no,"venue is no longer available, we will reach out when ready to rebook.
note: weather conditions are not favorable.",2024-10-15t19:18:25.771042,2024-09-09t10:22:25.771042,5,food was cold and stale. guests were unhappy.
8190,wedding,package10176,"n,o",friends,indoor,998,10095,10200,cancelled,2023-07-11t10:47:25.771042,mumbai,2024-11-09t17:47:25.771042,2024-09-18t13:24:25.771042,6,76599,['wonderful experience! guests were all praise for the arrangements.'],"event got postponed, details are being re-evaluated by stakeholders.",2023-11-22t16:20:25.771042,2024-12-12t09:46:25.771042,3,music could have been better. rest was fine.
8191,wedding,package10181,"n,o",friends,indoor,286,10047,10071,booked,2024-02-25t03:24:25.771042,delhi,2024-01-01t11:11:25.771042,2024-07-03t04:37:25.771042,5,50612,no,"event got postponed, a new organizer has taken over planning.",2024-12-15t18:38:25.771042,2024-05-10t21:06:25.771042,5,lighting failed mid-event. embarrassing situation.
8192,birthday,package10154,"n,o",friends,outdoor,846,10176,10077,completed,2023-12-02t19:12:25.771042,mumbai,2025-05-13t23:13:25.771042,2024-04-23t17:56:25.771042,6,36958,no,"venue is no longer available, the guest list drastically changed.
note: due to scheduling conflicts.",2024-04-23t12:37:25.771042,2023-11-03t12:42:25.771042,2,food was average. service was prompt though.
8193,birthday,no,"service10166,service10186,service10167,service10175,service10116,service10133,service10083",youthful,indoor,752,10018,10071,cancelled,2024-05-22t16:59:25.771545,mumbai,2024-09-22t22:12:25.771545,2024-01-25t21:54:25.771545,8,47686,['it was an okay event. some things could have been better.'],"we had to move the event location, a reschedule might happen later.
note: weather conditions are not favorable.",2024-06-21t09:09:25.771545,2024-02-15t15:22:25.771545,1,"a regular experience. not too impressed, not too upset."
8194,birthday,no,"service10143,service10068",friends,indoor,438,10192,10190,pending,2023-09-25t22:08:25.771545,delhi,2023-11-08t08:34:25.771545,2023-09-11t13:46:25.771545,5,51666,['the event was delayed by hours. complete chaos.'],"venue is no longer available, we have to pause all related activities for now.
note: unexpected family issues.",2024-03-19t00:13:25.771545,2024-06-24t23:50:25.771545,4,unprofessional staff. would not recommend to anyone.
8195,wedding,package10045,"n,o",family,indoor,420,10160,10004,pending,2024-12-31t10:53:25.771545,delhi,2025-01-16t06:44:25.771545,2025-05-17t15:29:25.771545,6,77045,['entertainment options were amazing! kids had so much fun.'],"we had to move the event location, we will reach out when ready to rebook.",2025-05-14t17:31:25.771545,2023-10-28t14:18:25.771545,3,thank you for making our day so special! truly memorable.
8196,wedding,package10047,"n,o",family,indoor,62,10106,10007,pending,2023-08-31t09:31:25.771545,delhi,2024-01-10t14:04:25.771545,2023-09-20t17:47:25.771545,8,19135,no,"event got postponed, we need to cancel the event arrangements.",2025-06-04t05:23:25.771545,2024-09-06t14:10:25.771545,2,event started on time. nothing much to complain about.
8197,birthday,no,"service10063,service10145,service10100,service10014,service10066",family,outdoor,799,10040,10177,completed,2024-12-19t07:21:25.771545,hyderabad,2024-05-01t14:41:25.771545,2024-08-20t01:50:25.771545,7,16639,['venue was not cleaned properly. health hazard!'],"as travel plans have changed, the guest list drastically changed.",2023-10-22t08:07:25.771545,2025-03-12t03:10:25.771545,4,very disappointing service. nothing went as planned.
8198,birthday,no,"service10120,service10181,service10058,service10087,service10101",friends,indoor,130,10118,10049,booked,2024-07-29t15:49:25.771545,mumbai,2023-06-29t07:54:25.771545,2024-05-31t13:01:25.771545,7,86381,['everything was just perfect! the decorations exceeded expectations.'],"due to scheduling conflicts, a new organizer has taken over planning.
note: event got postponed.",2025-04-05t02:34:25.771545,2023-07-14t07:54:25.771545,4,"nothing extraordinary, but not bad either. guests were satisfied."
8199,birthday,no,"service10002,service10149,service10091,service10154,service10115,service10143,service10028",family,outdoor,434,10186,10049,completed,2024-05-13t00:42:25.771545,delhi,2024-11-24t13:43:25.771545,2024-12-07t20:13:25.771545,4,50735,['ambience was neutral. just okay vibes.'],"as travel plans have changed, we need to cancel the event arrangements.
note: because of a medical emergency.",2024-12-09t08:14:25.771545,2023-12-05t10:41:25.771545,3,worst experience ever. regret booking with them.
8200,birthday,no,"service10067,service10157,service10028,service10154,service10175,service10131,service10170",youthful,outdoor,152,10066,10124,booked,2024-09-10t17:37:25.771545,mumbai,2024-01-23t08:36:25.771545,2025-05-24t03:09:25.771545,2,76832,no,"we had to move the event location, we have to pause all related activities for now.
note: venue is no longer available.",2025-01-10t04:15:25.771545,2024-05-01t20:26:25.771545,1,professional staff and smooth coordination. loved every moment.
8201,birthday,no,"service10107,service10053,service10094",youthful,outdoor,16,10118,10032,cancelled,2024-04-15t11:00:25.771545,delhi,2023-08-30t17:30:25.771545,2024-05-15t15:29:25.771545,6,52436,['professional staff and smooth coordination. loved every moment.'],"owing to budget constraints, we need to cancel the event arrangements.
note: because of a medical emergency.",2024-07-29t11:58:25.771545,2023-09-04t15:40:25.771545,4,venue was not cleaned properly. health hazard!
8202,birthday,no,"service10090,service10145,service10057,service10152",youthful,indoor,805,10101,10044,completed,2023-08-11t15:48:25.772546,delhi,2024-03-11t23:32:25.772546,2024-07-23t22:52:25.772546,10,42832,no,"because of a medical emergency, a reschedule might happen later.",2024-07-07t23:24:25.772546,2025-04-26t23:44:25.772546,4,wonderful experience! guests were all praise for the arrangements.
8203,wedding,package10019,"n,o",family,outdoor,495,10150,10148,completed,2023-06-16t17:48:25.772546,delhi,2024-02-02t10:41:25.772546,2024-12-10t09:52:25.772546,9,75604,no,"venue is no longer available, a reschedule might happen later.
note: due to scheduling conflicts.",2023-11-04t17:31:25.772546,2025-05-19t19:11:25.772546,1,the food was a big hit. so many guests asked for the caterer’s details.
8204,wedding,package10043,"n,o",youthful,outdoor,49,10037,10064,booked,2023-07-14t14:03:25.772546,hyderabad,2023-08-14t16:24:25.772546,2024-06-05t22:23:25.772546,7,64173,['wonderful experience! guests were all praise for the arrangements.'],"due to scheduling conflicts, a new organizer has taken over planning.
note: we had to move the event location.",2025-06-07t19:37:25.772546,2024-02-17t03:29:25.772546,2,unprofessional staff. would not recommend to anyone.
8205,birthday,no,service10091,youthful,outdoor,450,10072,10032,cancelled,2025-01-04t03:28:25.772546,mumbai,2024-04-08t17:37:25.772546,2023-11-06t02:46:25.772546,8,89757,['lighting was a bit dim. still a good evening overall.'],"unexpected family issues, we have to pause all related activities for now.",2024-01-22t04:54:25.772546,2023-07-06t17:00:25.772546,4,the event was well organized. food and music were amazing!
8206,wedding,no,service10043,youthful,outdoor,443,10119,10042,completed,2024-04-24t22:15:25.772546,delhi,2024-12-21t09:58:25.772546,2024-05-06t15:08:25.772546,9,83592,['food was cold and stale. guests were unhappy.'],"owing to budget constraints, we need to cancel the event arrangements.
note: because of a medical emergency.",2024-09-17t05:31:25.772546,2023-09-27t20:38:25.772546,5,everything was just perfect! the decorations exceeded expectations.
8207,wedding,package10161,"n,o",friends,outdoor,522,10109,10071,completed,2023-11-21t03:01:25.772546,hyderabad,2025-03-21t14:23:25.772546,2024-05-28t14:55:25.772546,5,57090,['everything was just perfect! the decorations exceeded expectations.'],"because of a medical emergency, a new organizer has taken over planning.",2025-01-27t14:10:25.772546,2023-08-09t16:44:25.772546,3,decorations were late and poorly done. not worth the money.
8208,wedding,no,"service10121,service10119,service10019,service10029,service10164,service10131,service10072,service10094,service10003,service10106",family,indoor,823,10123,10005,completed,2024-01-30t10:22:25.772546,mumbai,2025-03-31t21:00:25.772546,2025-01-02t16:50:25.772546,6,80613,no,"due to unexpected personal commitments, we will reach out when ready to rebook.
note: as travel plans have changed.",2023-10-31t09:26:25.772546,2025-05-24t18:38:25.772546,4,the food was a big hit. so many guests asked for the caterer’s details.
8209,birthday,package10080,"n,o",family,indoor,469,10047,10064,cancelled,2023-09-17t10:22:25.772546,delhi,2025-02-28t06:41:25.772546,2023-12-25t16:10:25.772546,10,31447,no,"event got postponed, we will reach out when ready to rebook.
note: venue is no longer available.",2024-07-15t05:58:25.772546,2025-02-02t03:42:25.772546,2,wonderful experience! guests were all praise for the arrangements.
8210,wedding,package10154,"n,o",youthful,indoor,417,10134,10124,completed,2024-02-04t08:21:25.772546,hyderabad,2023-09-10t01:11:25.772546,2023-07-05t05:18:25.772546,8,92240,['professional staff and smooth coordination. loved every moment.'],"unexpected family issues, details are being re-evaluated by stakeholders.
note: because of a medical emergency.",2023-12-18t10:55:25.772546,2024-11-25t06:16:25.772546,5,the event was delayed by hours. complete chaos.
8211,wedding,no,"service10174,service10113,service10084,service10135,service10170,service10118,service10157,service10122",family,outdoor,714,10128,10183,cancelled,2023-10-03t20:08:25.772546,mumbai,2023-08-11t15:07:25.772546,2024-08-10t14:32:25.772546,4,55605,['the food was a big hit. so many guests asked for the caterer’s details.'],"unexpected family issues, details are being re-evaluated by stakeholders.
note: because of a medical emergency.",2023-12-20t18:49:25.772546,2023-08-28t15:29:25.772546,4,venue was clean and beautifully decorated. superb experience overall.
8212,wedding,package10024,"n,o",youthful,outdoor,883,10116,10125,pending,2024-07-31t11:33:25.772546,mumbai,2024-10-16t17:51:25.773547,2024-02-07t04:49:25.773547,7,79969,no,"weather conditions are not favorable, we need to cancel the event arrangements.",2024-06-17t17:33:25.773547,2024-03-13t03:54:25.773547,2,highly satisfied with the service. would definitely book again.
8213,wedding,no,"service10061,service10015,service10039,service10028",youthful,outdoor,532,10157,10020,pending,2024-04-11t06:25:25.773547,delhi,2024-09-27t00:54:25.773547,2025-02-22t09:05:25.773547,3,50247,no,"because of a medical emergency, an internal discussion delayed the decision.
note: unexpected family issues.",2024-05-19t00:45:25.773547,2024-08-30t14:37:25.773547,4,wonderful experience! guests were all praise for the arrangements.
8214,wedding,no,"service10097,service10139,service10043",youthful,outdoor,877,10161,10183,booked,2024-10-04t19:13:25.773547,delhi,2025-05-13t17:19:25.773547,2023-10-05t01:01:25.773547,6,93202,['decorations were decent. could have been more colorful.'],"unexpected family issues, the guest list drastically changed.
note: event got postponed.",2024-08-11t00:40:25.773547,2025-01-11t01:54:25.773547,1,"nothing extraordinary, but not bad either. guests were satisfied."
8215,birthday,package10050,"n,o",friends,outdoor,739,10196,10102,booked,2023-09-12t03:04:25.773547,hyderabad,2024-10-02t05:03:25.773547,2023-10-31t13:44:25.773547,3,74544,no,"unexpected family issues, details are being re-evaluated by stakeholders.
note: due to unexpected personal commitments.",2024-08-11t06:29:25.773547,2024-05-19t01:53:25.773547,2,it was an okay event. some things could have been better.
8216,birthday,package10062,"n,o",family,indoor,292,10083,10155,pending,2023-12-05t23:45:25.773547,mumbai,2023-11-19t17:20:25.773547,2024-09-24t20:13:25.773547,1,40201,no,"weather conditions are not favorable, event got merged with another celebration.
note: due to unexpected personal commitments.",2025-01-02t00:10:25.773547,2023-11-16t20:48:25.773547,2,thank you for making our day so special! truly memorable.
8217,wedding,package10076,"n,o",family,indoor,468,10081,10200,booked,2024-12-07t08:14:25.773547,mumbai,2024-04-15t09:50:25.773547,2024-05-17t07:37:25.773547,3,67367,no,"due to unexpected personal commitments, we will reach out when ready to rebook.
note: as travel plans have changed.",2024-07-27t09:42:25.773547,2024-02-04t13:46:25.773547,1,the team took care of every small detail. kudos to the decorators!
8218,wedding,no,"service10160,service10081,service10108,service10063,service10089,service10100,service10192,service10024,service10002,service10083",family,indoor,142,10122,10132,booked,2025-02-20t15:50:25.773547,mumbai,2024-06-15t03:23:25.773547,2023-10-08t05:15:25.773547,8,92130,['lighting was a bit dim. still a good evening overall.'],"as travel plans have changed, we have to pause all related activities for now.
note: unexpected family issues.",2024-02-17t20:45:25.773547,2025-04-26t01:02:25.773547,5,ambience was neutral. just okay vibes.
8219,birthday,no,"service10129,service10037,service10021,service10050",friends,indoor,945,10108,10077,booked,2025-01-12t10:19:25.773547,hyderabad,2024-08-23t21:59:25.773547,2023-08-23t20:59:25.773547,8,10045,['lighting was a bit dim. still a good evening overall.'],"event got postponed, a reschedule might happen later.
note: due to scheduling conflicts.",2024-08-23t14:48:25.773547,2024-12-09t18:26:25.773547,3,unprofessional staff. would not recommend to anyone.
